reduced_sent,original_sent,page_title
Polícia já tem suspeito de ter ateado fogo em andarilho.,"A polícia já tem um suspeito de ter ateado fogo em um andarilho de 53 anos na noite desta quinta-feira ( 15 ) às margens da Rodovia Fernão Dias , em Três Corações , no Sul de Minas.",policia-ja-tem-suspeito-de-ter-ateado-fogo-em-andarilho.html
Confira a agenda dos candidatos do Sul de Minas nesta segunda-feira ( 3 ) .,Confira a agenda dos candidatos das três maiores cidades do Sul de Minas nesta segunda-feira ( 3 ) .,confira-agenda-dos-candidatos-do-sul-de-minas-nesta-segunda-feira-3.html
Projeto Conversando Fotografia recebe Robério Santos em Aracaju.,"A 16ª edição do projeto Conversando Fotografia recebe o fotógrafo Robério Santos na próxima quinta-feira ( 19 ) , às 19h , na unidade Centro do Sesc Sergipe , em Aracaju ( SE ) .",projeto-conversando-fotografia-recebe-roberio-santos-em-aracaju.html
Prefeitura de Ibotirama ( BA ) encerra inscrições para 179 vagas.,A Prefeitura de Ibotirama ( BA ) encerra neste domingo ( 21 ) as inscrições do concurso para 179 vagas em cargos de todos os níveis de escolaridade.,prefeitura-de-ibotirama-ba-encerra-inscricoes-para-179-vagas.html
Quadrilha de contrabandistas tinha tabela de preços para matar desafetos.,"A quadrilha de contrabandistas de eletrônicos e eletrodomésticos que agia havia dez anos no Brasil , e que desarticulada nesta terça-feira ( 20 ) numa ação conjunta da Polícia Federal e Receita Federal , tinha até uma tabela de preços para matar seus desafetos.",quadrilha-de-contrabandistas-tinha-tabela-de-precos-para-matar-desafetos.html
Moradores de Rio Preto reclamam da falta de cuidado com praças públicas.,Moradores de vários bairros de São José do Rio Preto ( SP ) reclamam da falta de cuidado com as praças públicas.,moradores-de-rio-preto-reclamam-da-falta-de-cuidado-com-pracas-publicas.html
Sérvia não assinará acordo para normalizar relações com Kosovo.,"A Sérvia não assinará o acordo para normalizar as relações com Kosovo , sua antiga província que conquistou a independência em 2008, mas continuará participando nas negociações mediadas pela União Europeia , afirmou o vice-primeiro-ministro sérvio , Aleksandar Vucic.",servia-nao-assinara-acordo-para-normalizar-relacoes-com-kosovo.html
"Moradores de Resende , RJ , devem economizar água nesta quarta-feira.","Moradores de 11 bairros em Resende , RJ , devem economizar água nesta quarta-feira ( 21 ) .",moradores-de-resende-rj-devem-economizar-agua-nesta-quarta-feira.html
Polícia investiga desaparecimento de engenheiro na Zona Oeste do Rio.,"A polícia investiga o desaparecimento de um engenheiro na Zona Oeste do Rio , ocorrido em 10 de janeiro.",policia-investiga-desaparecimento-de-engenheiro-na-zona-oeste-do-rio.html
Ministério do Meio Ambiente encerra inscrições para 200 vagas.,O Ministério do Meio Ambiente encerra nesta segunda-feira ( 27 ) as inscrições para 200 vagas de analista ambiental da carreira de especialista em meio ambiente - 10 vagas são reservadas deficientes.,ministerio-do-meio-ambiente-encerra-inscricoes-para-200-vagas.html
Ministra quer ampliar licença-maternidade.,"A nova ministra da Secretaria de Políticas para as Mulheres , Eleonora Menicucci , quer ampliar a licença-maternidade para seis meses obrigatórios e abrir o debate sobre a ampliação da licença-paternidade no Brasil.",ministra-quer-ampliar-licenca-maternidade.html
Prefeitura de Lajeado ( RS ) encerra inscrições para 20 vagas.,A Prefeitura de Lajeado ( RS ) encerra nesta sexta-feira ( 23 ) as inscrições do concurso para 20 vagas em cargos de todos os níveis de escolaridade.,prefeitura-de-lajeado-rs-encerra-inscricoes-para-20-vagas.html
Cantor Agnaldo Timóteo volta a Salvador para única apresentação.,"O cantor Agnaldo Timóteo volta a Salvador para única apresentação no dia 31 de julho , a partir das 21h , na casa Kantarerê , em Patamares.",cantor-agnaldo-timoteo-volta-salvador-para-unica-apresentacao.html
Rapaz é suspeito de tentar matar a sogra e a esposa com filha no colo.,"Um rapaz de 25 anos é suspeito de tentar matar a sogra , de 49 anos , e a esposa , de 21 anos , que estava com a filha no colo quando foi esfaqueada.",rapaz-e-suspeito-de-tentar-matar-sogra-e-esposa-com-filha-no-colo.html
Vigilantes fazem manifestação no centro de Belo Horizonte.,"Além da greve dos rodoviários , cerda de 100 vigilantes fazem manifestação no centro de Belo Horizonte , nesta segunda-feira ( 12 ) .",vigilantes-fazem-manifestacao-no-centro-de-bh.html
Área Continental de São Vicente terá mais ônibus intermunicipais.,"A Área Continental de São Vicente , no litoral de São Paulo , terá mais ônibus intermunicipais para atender os moradores com horários ampliados , a partir desta quarta-feira ( 15 ) .",area-continental-de-sao-vicente-tera-mais-onibus-intermunicipais.html
Mutirão da Campanha Outubro Rosa será realizado neste sábado em Avaré .,"Um mutirão da campanha Outubro Rosa será realizado neste sábado ( 25 ) , em Avaré ( SP ) .",mutirao-da-campanha-outubro-rosa-e-realizado-neste-sabado-em-avare.html
Terminam na próxima segunda-feira as inscrições para vestibular do IFTO.,Terminam na próxima segunda-feira ( 23 ) as inscrições para os candidatos interessados em participar do vestibular 2014/2 para cursos técnicos subsequentes do Instituto Federal do Tocantins ( IFTO ) do câmpus Palmas.,terminam-na-proxima-segunda-feira-inscricoes-para-vestibular-da-ifto.html
"Imagem original de Nossa Senhora de Nazaré retorna ao Glória , em Belém.","A imagem original de Nossa Senhora de Nazaré retorna ao Glória nesta sexta-feira ( 31 ) , após de três dias no altar-mor da Basílica Santuário , localizada em Belém.",imagem-original-de-nossa-senhora-de-nazare-retorna-ao-gloria-em-belem.html
Incêndio atinge mata na área rural de Bauru há mais de um dia.,Um incêndio atinge a mata na área rural de Bauru ( SP ) há mais de um dia.,incendio-atinge-mata-na-area-rural-de-bauru-ha-mais-de-um-dia.html
Inaugurado em Porto Alegre Instituto do Cérebro do Rio Grande do Sul.,"Foi inaugurado nesta quarta-feira ( 6 ) , em Porto Alegre , o Instituto do Cérebro do Rio Grande do Sul ( InsCer/RS ) , que atenderá pacientes com doenças neurodegenerativas e lesões cerebrais.",inaugurado-em-porto-alegre-instituto-do-cerebro-do-rio-grande-do-sul.html
Itaquaquecetuba tem inscrições para oficinas de chocolate até quarta ( 2 ) .,Itaquaquecetuba tem inscrições abertas para 60 vagas em oficinas de chocolate até a quarta-feira ( 2 ) .,itaquaquecetuba-tem-inscricoes-para-oficinas-de-chocolate-ate-quarta-2.html
Estudantes cearenses participam de aulão na véspera do Enem.,Estudantes cearenses participam de um ' aulão' na véspera do primeiro dia do Exame Nacional do Ensino Médio ( Enem ) .,estudantes-cearenses-participam-de-aulao-na-vespera-do-enem.html
Jaqueline Roriz ( PMN-DF ) .,"A deputada federal eleita Jaqueline Roriz ( PMN-DF ) responde à ação penal número 2007,01,00,026031-9, que tramita no Tribunal Regional Federal da 1ª Região.",jaqueline-roriz-pmn-df.html
Vídeo mostra aluno de escola estadual de Lages sendo agredido.,"Um vídeo que circula nas redes sociais mostra um aluno de uma escola estadual de Lages , na Serra catarinense , sendo agredido.",video-mostra-aluno-de-escola-estadual-de-lages-sendo-agredido.html
Santa Bárbara d' Oeste e Sumaré promovem varejão de peixes.,"As prefeituras de Santa Bárbara d' Oeste e Sumaré ( SP ) , promovem nesta quarta-feira ( 4 ) um varejão de peixes em vários bairros das cidades.",santa-barbara-doeste-e-sumare-promovem-varejao-de-peixes.html
Nova estação de água pode sanar problemas de abastecimento.,"A nova estação de tratamento de água que está sendo construída pela Agespisa na área da Santa Maria da Codipi , Zona Norte de Teresina , pode sanar os problemas constantes de irregularidades no abastecimento da região.",nova-estacao-de-agua-pode-resolver-problemas-de-abastecimento-em-teresina.html
UFJF conta com nova empresa para vigilância armada no Campus.,A Universidade Federal de Juiz de Fora ( UFJF ) conta com uma nova empresa para realizar os serviços de vigilância armada no campus.,ufjf-conta-com-nova-empresa-para-vigilancia-armada-no-campus.html
RJ Inter Tv 1ª edição começa rodada de entrevistas com candidatos.,"A partir desta segunda-feira o RJ Inter Tv 1ª edição começa a rodada de entrevistas com os candidatos as prefeituras de Campos dos Goytacazes , Itaperuna , Cabo Frio , Macaé , Petrópolis e Nova Friburgo.",rj-inter-tv-1-edicao-comeca-rodada-de-entrevistas-com-candidatos.html
Candidatos do Enem 2014 já podem consultar o espelho da redação.,Os candidatos do Exame Nacional do Ensino Médio ( Enem ) de 2014 já podem consultar o espelho da correção da redação.,candidatos-do-enem-2014-ja-podem-consultar-o-espelho-da-redacao.html
' Maníaco da Cantareira' será levado a júri popular.,"Ademir Oliveira do Rosário , que ficou conhecido como o ' maníaco da Cantareira' , será levado a júri popular , segundo informações do Tribunal de Justiça de São Paulo.",maniaco-da-cantareira-sera-levado-juri-popular.html
Vias na região do Anhembi serão interditadas a partir desta sexta.,"Vias na região do Sambódromo do Anhembi , na Zona Norte da capital , serão interditadas já a partir desta sexta-feira ( 8 ) , dia em que começam os desfiles do carnaval de São Paulo.",vias-na-regiao-do-anhembi-serao-interditadas-partir-desta-sexta.html
Marco Maia assume interinamente a Presidência da República.,"O presidente da Câmara dos Deputados , Marco Maia ( PT-RS ) , assume interinamente nesta quinta-feira ( 15 ) a Presidência da República.",marco-maia-assume-interinamente-presidencia-da-republica.html
Polícia procura por suspeitos de executar homem em Contagem.,"A Polícia Militar ( PM ) procura por dois suspeitos de executar um homem a tiros dentro de um carro , na noite desta segunda-feira ( 28 ) , em Contagem , na Região Metropolitana de Belo Horizonte.",policia-procura-por-suspeitos-de-executar-homem-em-contagem.html
Orquestra Sinfônica de Santos realiza concerto gratuito nesta quinta-feira.,"A Orquestra Sinfônica Municipal de Santos realiza um concerto gratuito nesta quinta-feira ( 21 ) , às 20h30, no Teatro do Sesc , em Santos , no litoral de São Paulo.",orquestra-sinfonica-de-santos-realiza-concerto-gratuito-nesta-quinta-feira.html
Mais de 100 vagas estão disponíveis nas maiores cidades do Sul de Minas.,Mais de 100 vagas de emprego estão disponíveis nas maiores cidades do Sul de Minas nesta segunda-feira ( 12 ) .   Há oportunidades para todos os níveis de formação.,mais-de-100-vagas-estao-disponiveis-nas-maiores-cidades-do-sul-de-minas.html
Orquestra Essência fará concerto ' Uma Noite em Paris. . . Com Elas' .,"Sob a regência do maestro amapaense Elias Sampaio , a orquestra Essência fará o concerto beneficente ' Uma Noite em Paris. . . Com Elas' , em homenagem ao mês da mulher , com a apresentação de músicas francesas.",orquestra-essencia-fara-concerto-uma-noite-em-paris-com-elas.html
Polícia Civil de Goiás abre inscrições para 753 vagas.,A Polícia Civil de Goiás abre nesta terça-feira ( 27 ) as inscrições do concurso para 753 vagas de nível superior.,policia-civil-de-goias-abre-inscricoes-para-753-vagas.html
Servidores municipais de Porto Alegre paralisam atividades nesta quinta.,Servidores municipais de Porto Alegre paralisam as atividades nesta quinta-feira ( 15 ) .,servidores-municipais-de-porto-alegre-paralisam-atividades-nesta-quinta.html
Dólar opera em baixa nesta segunda.,O dólar opera em baixa sobre o real nesta segunda-feira ( 3 ) .,dolar-opera-em-baixa-nesta-segunda0302.html
Funceb oferece 200 vagas para oito cursos gratuitos de cultura e arte.,A Fundação Cultural do Estado da Bahia ( Funceb ) oferece 200 vagas para oito cursos gratuitos de cultura e arte para jovens interessados em qualificar habilidades em Salvador.,funceb-oferece-200-vagas-para-oito-cursos-gratuitos-de-cultura-e-arte.html
Semana de Saúde Pública Dr. David Capistrano discutirá avanços do setor.,"A 1ª Semana de Saúde Pública Dr. David Capistrano , que acontecerá de 10 a 14 de novembro , em Santos , no litoral de São Paulo , discutirá os avanços do setor na cidade.",semana-de-saude-publica-dr-david-capistrano-discutira-avancos-do-setor.html
Polícia investiga assalto a posto de gasolina na Zona Sul de Manaus.,"A Polícia Civil investiga um assalto a um posto de gasolina na madrugada desta sexta-feira ( 26 ) na Avenida Carvalho Leal , na Zona Sul de Manaus.",policia-investiga-assalto-posto-de-gasolina-na-zona-sul-de-manaus.html
Grávida baleada está internada em estado grave e corre risco de morte.,"A mulher de 25 anos que estava grávida e foi baleada em frente a uma lan house , no bairro Parque das Indústrias , em Betim , na Região Metropolitana de Belo Horizonte , está internada em estado grave , respira por aparelhos e corre risco de morte , de acordo com o comunicado do Hospital Regional daquela cidade , desta terça-feira ( 14 ) .",gravida-baleada-esta-internada-em-estado-grave-e-corre-risco-de-morte.html
Companhia Docas do Rio de Janeiro encerra inscrições para 12 vagas.,A Companhia Docas do Rio de Janeiro encerra neste domingo ( 26 ) as inscrições do edital de concurso público para 12 vagas em cargos de nível médio e superior.,companhia-docas-do-rio-de-janeiro-encerra-inscricoes-para-12-vagas.html
Blitz combate transporte clandestino em Salvador.,Uma blitz na manhã desta segunda-feira ( 24 ) combate a realização de transporte clandestino em Salvador.,blitz-combate-transporte-clandestino-em-salvador.html
Polícia anuncia novas medidas de segurança para a área do Jaracaty.,"A polícia anuncia novas medidas de segurança para a área do Jaracaty , onde têm sido frequentes assaltos.",policia-anuncia-novas-medidas-de-seguranca-para-area-do-jaracaty.html
"Orquestra Jovem Vale Música realiza concerto neste domingo , em Belém.","A Orquestra Jovem Vale Música ( OJVM ) realiza novo concerto neste domingo ( 1º ) , a partir das 18h , no Arte Doce Hall , em Belém.",orquestra-jovem-vale-musica-realiza-concerto-neste-domingo-em-belem.html
Boituva ( SP ) vai receber o 1º Encontro Itinerante de Negócios.,"A cidade de Boituva ( SP ) vai receber o 1º Encontro Itinerante de Negócios no próximo dia 19 de junho , a partir das 8h30, no Centro Municipal de Eventos.",boituva-sp-vai-receber-o-1-encontro-itinerante-de-negocios.html
Prorrogado por 30 dias período de defeso no Acre e Rondônia.,"Foi prorrogado por 30 dias , a contar de 16 de março de 2014, o período de defeso no Acre e nos municípios de Porto Velho , Nova Mamoré , Rolim de Moura e Guajará-Mirim no Estado de Rondônia , abrangidos pelas bacias hidrográficas dos rios federais , Madeira , Guaporé e Mamoré .",prorrogado-por-30-dias-periodo-de-defeso-no-acre-e-rondonia.html
